"","ID","T1_home_office","T3_HO1","T3_HO2","T3_HO3","T3_HO4","T3_HO5","T3_HO6","T3_HO7","T3_HO8","T3_HO9","T3_HO10","T3_HO11","T3_HO12","T3_HO13","T3_HO14","T3_HO15","T3_HO16","T3_HO17","T3_HO18","T3_HO19","T3_HO20","T3_HO21","T3_HO22","T3_HO23","T3_HO24","T3_HO25","T3_HO26","T3_HO27","T3_HO28","T3_HO29","T3_HO30","T3_HO31","T3_HO32","T4_HO1","T4_HO2","T4_HO3","T4_HO4","T4_HO5","T4_HO6","T4_HO7","T4_HO8","T4_HO9","T4_HO10","T4_HO11","T4_HO12","T4_HO13","T4_HO14","T4_HO15","T4_HO16","T4_HO17","T4_HO18","T4_HO19","T4_HO20","T4_HO21","T4_HO22","T4_HO23","T4_HO24","T4_HO25","T4_HO26","T4_HO27","T4_HO28","T4_HO29","T4_HO30","T4_HO31","T4_HO32","T6_HO1","T6_HO2","T6_HO3","T6_HO4","T6_HO5","T6_HO6","T6_HO7","T6_HO8","T6_HO9","T6_HO10","T6_HO11","T6_HO12","T6_HO13","T6_HO14","T6_HO15","T6_HO16","T6_HO17","T6_HO18","T6_HO19","T6_HO20","T6_HO21","T6_HO22","T6_HO23","T6_HO24","T6_HO25","T6_HO26","T6_HO27","T6_HO28","T6_HO29","T6_HO30","T6_HO31","T6_HO32","T7_HO4","T7_HO6","T7_HO7","T7_HO10","T7_HO11","T7_HO12","T7_HO13","T7_HO14","T7_HO15","T7_HO16","T7_HO17","T7_HO18","T7_HO19","T7_HO20","T7_HO21","T7_HO22","T7_HO23","T7_HO24","T7_HO25","T7_HO26","T7_HO27","T7_HO28","T7_HO29","T7_HO30","T7_HO31","T7_HO32","T8_HO4","T8_HO6","T8_HO7","T8_HO10","T8_HO11","T8_HO12","T8_HO13","T8_HO14","T8_HO15","T8_HO16","T8_HO17","T8_HO18","T8_HO19","T8_HO20","T8_HO21","T8_HO22","T8_HO23","T8_HO24","T8_HO25","T8_HO26","T8_HO27","T8_HO28","T8_HO29","T8_HO30","T8_HO31","T8_HO32"
"237",4312320578930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,2,2,50,40,4,4,21,20,2,2,1,1,3,3,4,1,"-99",3,2,1,2,3,4,3,4,3,3,3,4,3,2,49,7,20,3,3,1,1,4,4,3,1,"-99",3,2,2,2,4,4,4,4,3,4,2,4,4,2,25,4,25,3,3,1,1,3,4,3,1,"-99",3,1,1,1,4,4,4,4,4,4,3,4,3
"238",4312383935510,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-99,2,2,1,40,0,13,0,40,4,4,1,1,5,5,4,1,"-99",5,3,2,3,4,5,4,5,4,4,4,5,4,1,-99,2,2,10,40,4,12,10,40,3,2,1,2,4,4,4,1,"-99",4,2,1,2,5,4,4,4,4,4,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,3,5,1,1,1,1,1,0,"-99",1,1,1,1,1,1,1,1,1,1,1,0,0
"239",4344278910510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",4344351864650,0,1,-99,1,1,0,0,0,0,0,0,5,5,1,1,1,1,2,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99,2,1,0,0,0,0,0,0,5,5,1,1,1,1,4,0,"-99",1,1,1,1,1,1,1,1,1,1,1,0,1,1,-99,2,1,0,0,0,0,0,0,5,5,1,1,1,1,4,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,1,1,1,1,1,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,1,1,1,1,1,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0
"241",4344681648650,15,2,5,2,2,23,100,8,40,18,99,5,4,1,2,2,2,3,3,"-99",2,3,1,2,5,4,3,5,4,3,5,5,5,2,5,2,2,13,100,8,38,15,100,3,3,1,2,3,3,3,3,"-99",3,3,2,4,2,3,3,4,2,4,4,5,5,2,10,2,2,20,90,8,38,30,80,3,3,1,1,1,1,4,3,"-99",1,4,1,1,3,3,1,4,1,1,3,5,5,2,66,25,50,3,4,1,1,1,1,4,2,"-99",3,4,2,2,3,3,3,3,3,3,3,5,5,2,70,30,50,3,3,2,2,1,2,4,2,"-99",1,4,1,3,3,3,3,3,2,3,3,5,5
"242",4344960738930,98,2,18,2,2,100,99,35,35,99,100,3,3,1,1,1,1,1,2,"-99",3,3,3,3,3,3,3,3,3,3,3,4,5,2,20,2,2,100,100,35,35,99,99,3,3,3,3,2,2,2,2,"-99",3,1,1,1,1,4,4,4,4,4,4,4,4,2,18,2,2,99,99,35,35,91,90,2,3,2,2,1,1,5,2,"-99",5,2,1,1,5,5,5,5,5,5,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",4345351776080,100,1,-99,1,1,99,0,8,8,29,36,3,3,3,3,3,3,3,2,"-99",3,3,3,3,3,3,3,3,3,3,3,5,5,1,-99,0,1,100,100,30,30,100,0,4,4,4,4,4,4,4,2,"-99",3,3,3,4,4,4,4,5,5,5,5,5,5,1,-99,1,1,100,100,25,30,100,100,2,2,2,2,2,2,2,0,"-99",2,2,2,2,2,2,2,2,2,2,2,5,4,2,100,30,100,4,4,4,4,4,4,4,2,"-99",4,4,4,4,4,4,4,4,4,4,4,5,5,1,100,20,100,3,3,3,3,3,3,3,0,"-99",3,3,3,3,3,3,3,3,3,3,3,5,5
"244",4345534668790,0,1,-99,2,1,0,0,0,0,0,3,2,5,1,1,1,1,4,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99,2,1,0,0,0,0,0,6,2,5,3,1,1,1,1,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99,2,1,0,0,0,0,0,0,3,5,1,1,4,4,4,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,3,5,1,1,1,1,1,6,"KEIN HOMEOFFICE",0,0,0,0,0,0,0,0,0,0,0,0,0
"245",4345552606080,0,1,-99,2,1,0,0,0,0,2,0,1,4,1,2,3,3,3,0,"-99",1,1,1,1,1,1,1,1,1,1,1,0,1,NA,-66,NA,NA,NA,NA,-66,-66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",4345673135790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",4345730160940,0,NA,-66,NA,NA,NA,NA,-66,-66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-99,2,1,0,0,0,0,0,0,3,3,1,1,1,3,4,2,"-99",1,1,1,1,1,1,1,1,0,1,1,0,0,1,-99,2,1,0,0,0,0,60,60,1,1,1,1,3,4,5,0,"-99",1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,3,4,1,2,2,3,3,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0
"248",4345884514650,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",4346065240510,0,NA,-66,NA,NA,NA,NA,-66,-66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-66,NA,NA,NA,NA,-66,-66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-66,NA,NA,NA,NA,-66,-66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",4346170940510,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-99,2,1,0,0,0,0,100,0,3,3,2,2,1,1,3,1,"-99",3,2,3,4,3,4,2,5,3,4,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,49,15,45,2,2,3,2,4,4,4,2,"-99",3,2,2,2,3,3,3,4,2,2,3,3,4
"251",4346422559360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,2,91,90,30,45,51,52,3,3,3,3,3,3,3,3,"-99",3,3,3,3,3,3,3,3,3,3,3,4,4,2,73,32,64,3,3,3,3,3,3,3,1,"-99",3,3,3,3,3,3,3,3,3,3,3,4,4,2,100,30,100,4,4,4,3,4,4,3,1,"-99",3,3,3,4,3,3,3,3,3,3,3,3,3
"252",4346475398790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",4346832675360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,30,89,8,40,80,99,4,4,2,2,5,5,5,3,"-99",3,4,2,1,3,4,4,4,4,4,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,99,39,89,3,4,2,2,5,5,4,3,"-99",2,4,3,2,4,4,4,4,4,4,4,0,5
"254",4346844249510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-99,2,1,2,2,2,2,2,3,3,3,3,3,3,3,4,1,"-99",1,1,1,1,1,1,1,1,2,1,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,3,3,3,3,3,2,3,4,3,"-99",3,3,3,3,3,3,3,3,3,3,3,4,4
"255",4347083142080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-99,2,1,2,2,0,0,2,2,4,5,1,1,1,1,4,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,5,1,1,1,2,4,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,3,2,1,2,1,3,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0
"256",4347142291800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,100,100,20,30,100,100,3,3,2,3,3,3,3,1,"-99",2,2,2,2,2,3,2,3,3,3,3,4,4,2,70,18,11,3,3,3,3,3,3,3,1,"-99",3,2,3,2,2,3,3,3,3,2,3,4,4,2,59,25,10,3,3,2,2,2,2,2,1,"-99",3,2,2,2,2,3,3,2,2,2,3,4,4
"257",4347152882940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,2,2,100,99,40,40,99,100,3,3,3,3,3,3,3,1,"-99",3,3,3,3,3,3,3,3,3,3,3,4,4,2,100,40,100,3,3,3,3,3,3,3,1,"-99",3,3,3,3,3,3,3,3,3,3,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",4347176147510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,30,100,16,39,100,100,3,4,1,1,4,4,4,2,"-99",4,3,4,3,3,2,2,3,3,3,3,3,4,2,100,39,91,4,4,2,3,4,5,5,2,"-99",5,4,4,4,3,1,1,2,1,1,2,2,3,2,100,39,91,4,5,2,2,4,5,5,2,"-99",5,4,4,4,3,1,2,2,1,1,2,2,3
"259",4347216281800,0,1,-99,1,1,1,1,0,0,1,1,3,3,3,3,3,3,3,2,"-99",3,3,3,3,3,3,3,3,3,3,3,3,3,NA,-66,NA,NA,NA,NA,-66,-66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-66,NA,NA,NA,NA,-66,-66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,50,0,1,3,3,3,3,3,3,3,1,"-99",3,3,3,3,3,3,3,3,3,3,3,3,3,1,50,0,50,3,3,3,3,3,3,3,1,"-99",3,3,3,3,3,3,3,3,3,3,3,3,3
"260",4347333629940,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",4347498521940,22,1,-99,2,2,93,86,19,15,70,65,4,5,3,2,3,3,3,1,"-99",4,1,1,1,4,3,4,4,4,5,5,5,5,1,-99,2,2,82,84,35,35,88,81,4,4,1,2,3,3,4,1,"-99",3,1,1,1,1,5,5,5,5,5,5,5,5,1,-99,2,2,21,63,5,10,63,65,2,3,3,3,3,3,3,1,"-99",1,1,1,1,1,1,1,1,1,1,1,4,4,1,0,0,0,3,3,2,1,1,1,2,1,"-99",4,1,1,1,2,1,1,1,1,2,1,1,5,1,0,0,0,4,4,1,1,2,1,1,1,"-99",1,1,1,1,1,1,1,4,4,4,4,3,4
"262",4347525982800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",4347569351510,0,1,-99,2,1,0,0,0,0,0,0,5,5,1,1,1,1,1,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99,2,1,0,0,0,0,0,0,5,5,1,1,1,1,1,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99,2,1,0,0,0,0,0,0,5,5,1,1,1,1,1,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,1,1,1,1,1,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,1,1,1,1,4,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0
"264",4347794545360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-66,NA,NA,NA,NA,-66,-66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",4348002721510,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-66,NA,NA,NA,NA,-66,-66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266",4348032296370,0,NA,-66,NA,NA,NA,NA,-66,-66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-99,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,6,"kein Homeoffice",1,1,1,1,1,1,1,1,1,1,1,0,0,1,-99,2,1,0,0,0,0,0,0,3,5,1,1,1,1,3,6,"gar nicht",1,1,1,1,1,1,1,1,1,1,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",4348113748790,11,2,18,2,2,15,51,5,15,100,100,3,4,1,2,3,3,1,1,"-99",1,3,3,3,3,2,2,3,3,3,3,4,3,2,18,2,2,97,97,20,80,95,95,4,5,1,2,3,3,3,1,"-99",4,2,2,2,4,4,3,4,4,5,4,5,5,1,-99,2,2,15,96,3,5,20,75,3,3,2,1,2,3,3,1,"-99",2,2,2,1,3,3,2,3,3,3,3,5,5,2,100,2,100,1,3,1,1,3,3,1,1,"-99",3,2,1,1,3,3,3,3,3,3,3,5,5,1,14,10,7,3,4,1,1,2,3,1,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0
"268",4348129540370,14,2,2,2,2,20,100,10,45,10,100,5,5,1,1,2,2,4,1,"-99",3,3,2,4,5,3,2,4,4,4,4,4,4,2,2,2,2,30,99,10,40,20,80,4,4,1,1,2,2,4,1,"-99",3,3,3,3,3,3,3,3,3,3,3,5,5,2,2019,2,2,10,92,12,50,20,76,5,5,4,2,2,4,4,1,"-99",3,3,3,3,3,3,3,3,3,3,3,5,5,2,100,50,100,5,5,1,1,3,4,4,1,"-99",3,2,1,2,3,4,3,3,4,3,4,5,5,2,90,40,80,5,5,1,1,2,3,5,1,"-99",3,3,2,3,3,5,2,5,2,2,2,5,5
